"election","election_date","locality","precinct","district","district_type","provisional_ballots","absentee_ballots","in_person_ballots","in_person_curbside_ballots","TotalVoteTurnout","ActiveRegisteredVoters","InactiveRegisteredVoters","TotalRegisteredVoters"
"2019 November General","2019-11-05 00:00:00","KING GEORGE COUNTY","##Central Absentee","00","Local","0","468","0","0","468","0","0","0"
"2019 November General","2019-11-05 00:00:00","KING GEORGE COUNTY","##Central Absentee","00","Local","0","591","0","0","591","0","0","0"
"2019 November General","2019-11-05 00:00:00","KING GEORGE COUNTY","101 - COURTHOUSE","00","Local","0","0","363","2","363","3031","115","3146"
"2019 November General","2019-11-05 00:00:00","KING GEORGE COUNTY","101 - COURTHOUSE","00","Local","0","0","1045","10","1045","3031","115","3146"
"2019 November General","2019-11-05 00:00:00","KING GEORGE COUNTY","102 - PASSAPATANZY","00","Local","1","0","664","6","665","1447","51","1498"
"2019 November General","2019-11-05 00:00:00","KING GEORGE COUNTY","201 - MONROE","00","Local","2","0","1880","67","1882","4115","188","4303"
"2019 November General","2019-11-05 00:00:00","KING GEORGE COUNTY","301 - DAHLGREN","00","Local","5","0","1675","18","1680","3796","226","4022"
"2019 November General","2019-11-05 00:00:00","KING GEORGE COUNTY","401 - SHILOH","00","Local","2","0","849","12","851","4069","141","4210"
"2019 November General","2019-11-05 00:00:00","KING GEORGE COUNTY","401 - SHILOH","00","Local","2","0","1025","22","1027","4069","141","4210"
"2019 November General","2019-11-05 00:00:00","KING WILLIAM COUNTY","##Central Absentee","00","Local","0","37","0","0","37","0","0","0"
"2019 November General","2019-11-05 00:00:00","KING WILLIAM COUNTY","##Central Absentee","00","Local","0","131","0","0","131","0","0","0"
"2019 November General","2019-11-05 00:00:00","KING WILLIAM COUNTY","##Central Absentee","00","Local","0","168","0","0","168","0","0","0"
"2019 November General","2019-11-05 00:00:00","KING WILLIAM COUNTY","101 - WEST POINT","00","Local","0","0","988","2","988","2148","134","2282"
"2019 November General","2019-11-05 00:00:00","KING WILLIAM COUNTY","201 - SWEET HALL","00","Local","1","0","412","1","413","843","15","858"
"2019 November General","2019-11-05 00:00:00","KING WILLIAM COUNTY","202 - COURTHOUSE","00","Local","0","0","755","8","755","1569","32","1601"
"2019 November General","2019-11-05 00:00:00","KING WILLIAM COUNTY","301 - AYLETT","00","Local","0","0","1103","10","1103","2382","62","2444"
"2019 November General","2019-11-05 00:00:00","KING WILLIAM COUNTY","401 - MANQUIN","00","Local","1","0","1237","1","1238","2585","73","2658"
"2019 November General","2019-11-05 00:00:00","KING WILLIAM COUNTY","501 - MANGOHICK","00","Local","0","0","1321","25","1321","2513","38","2551"
"2019 November General","2019-11-05 00:00:00","LANCASTER COUNTY","##Central Absentee","00","Local","0","415","0","0","415","0","0","0"
"2019 November General","2019-11-05 00:00:00","LANCASTER COUNTY","101 - PRECINCT 1-1","00","Local","0","0","973","4","973","1691","30","1721"
"2019 November General","2019-11-05 00:00:00","LANCASTER COUNTY","201 - PRECINCT 2-1","00","Local","0","0","829","7","829","1573","42","1615"
"2019 November General","2019-11-05 00:00:00","LANCASTER COUNTY","301 - PRECINCT 3-1","00","Local","0","0","698","4","698","1215","20","1235"
"2019 November General","2019-11-05 00:00:00","LANCASTER COUNTY","302 - PRECINCT 3-2","00","Local","0","0","385","0","385","611","9","620"
"2019 November General","2019-11-05 00:00:00","LANCASTER COUNTY","401 - PRECINCT 4-1","00","Local","0","0","783","14","783","1466","32","1498"
"2019 November General","2019-11-05 00:00:00","LANCASTER COUNTY","501 - PRECINCT 5-1","00","Local","2","0","1067","2","1069","1850","31","1881"
"2019 November General","2019-11-05 00:00:00","LEE COUNTY","##Central Absentee","00","Local","0","369","0","0","369","0","0","0"
"2019 November General","2019-11-05 00:00:00","LEE COUNTY","##Central Absentee","00","Local","0","404","0","0","404","0","0","0"
"2019 November General","2019-11-05 00:00:00","LEE COUNTY","##Central Absentee","00","Local","0","441","0","0","441","0","0","0"
"2019 November General","2019-11-05 00:00:00","LEE COUNTY","101 - ELYDALE","00","Local","0","0","304","0","304","806","69","875"
"2019 November General","2019-11-05 00:00:00","LEE COUNTY","102 - EWING","00","Local","0","0","349","0","349","788","57","845"
"2019 November General","2019-11-05 00:00:00","LEE COUNTY","103 - ROSE HILL","00","Local","1","0","622","4","623","1441","78","1519"
"2019 November General","2019-11-05 00:00:00","LEE COUNTY","201 - BLACKWATER","00","Local","0","0","99","0","99","263","21","284"
"2019 November General","2019-11-05 00:00:00","LEE COUNTY","202 - FLATWOODS","00","Local","0","0","516","0","516","1072","40","1112"
"2019 November General","2019-11-05 00:00:00","LEE COUNTY","203 - JONESVILLE","00","Local","0","0","805","0","805","1694","66","1760"
"2019 November General","2019-11-05 00:00:00","LEE COUNTY","301 - BEN HUR","00","Local","0","0","759","2","759","1755","73","1828"
"2019 November General","2019-11-05 00:00:00","LEE COUNTY","302 - WOODWAY","00","Local","0","0","461","0","461","1128","60","1188"
"2019 November General","2019-11-05 00:00:00","LEE COUNTY","401 - STICKLEYVILLE","00","Local","0","0","303","0","303","627","45","672"
"2019 November General","2019-11-05 00:00:00","LEE COUNTY","402 - JASPER","00","Local","0","0","137","0","137","448","18","466"
"2019 November General","2019-11-05 00:00:00","LEE COUNTY","403 - SEMINARY","00","Local","0","0","229","0","229","550","24","574"
"2019 November General","2019-11-05 00:00:00","LEE COUNTY","404 - DRYDEN","00","Local","0","0","516","0","516","1137","42","1179"
"2019 November General","2019-11-05 00:00:00","LEE COUNTY","501 - SAINT CHARLES","00","Local","0","0","205","1","205","672","49","721"
"2019 November General","2019-11-05 00:00:00","LEE COUNTY","502 - PENNINGTON","00","Local","0","0","507","2","507","1300","56","1356"
"2019 November General","2019-11-05 00:00:00","LEE COUNTY","503 - ROBBINS CHAPEL","00","Local","0","0","77","1","77","180","14","194"
"2019 November General","2019-11-05 00:00:00","LEE COUNTY","504 - KEOKEE","00","Local","0","0","115","0","115","284","9","293"
"2019 November General","2019-11-05 00:00:00","LEXINGTON CITY","##Central Absentee","00","Local","0","153","0","0","153","0","0","0"
"2019 November General","2019-11-05 00:00:00","LEXINGTON CITY","001 - LEXINGTON","00","Local","1","0","1408","13","1409","3577","287","3864"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","##Central Absentee","00","Local","0","122","0","0","122","0","0","0"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","##Central Absentee","00","Local","0","123","0","0","123","0","0","0"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","##Central Absentee","00","Local","0","254","0","0","254","0","0","0"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","##Central Absentee","00","Local","0","574","0","0","574","0","0","0"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","##Central Absentee","00","Local","0","637","0","0","637","0","0","0"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","##Central Absentee","00","Local","0","1448","0","0","1448","0","0","0"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","##Central Absentee","00","Local","0","1515","0","0","1515","0","0","0"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","##Central Absentee","00","Local","0","1774","0","0","1774","0","0","0"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","##Central Absentee","00","Local","0","1967","0","0","1967","0","0","0"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","##Central Absentee","00","Local","0","2607","0","0","2607","0","0","0"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","##Central Absentee","00","Local","0","4413","0","0","4413","0","0","0"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","##Central Absentee","00","Local","0","7681","0","0","7681","0","0","0"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","107 - LITTLE RIVER","00","Local","0","0","1242","0","1242","2827","80","2907"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","108 - MERCER","00","Local","2","0","1113","0","1115","2739","113","2852"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","112 - FREEDOM","00","Local","0","0","905","0","905","2166","67","2233"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","114 - DULLES SOUTH","00","Local","0","0","0","0","0","2744","88","2832"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","114 - DULLES SOUTH","00","Local","0","0","952","0","952","2744","88","2832"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","117 - CARTER","00","Local","0","0","439","0","439","1525","114","1639"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","118 - MOOREFIELD","00","Local","2","0","117","0","119","3219","158","3377"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","118 - MOOREFIELD","00","Local","2","0","1098","0","1100","3219","158","3377"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","119 - ARCOLA","00","Local","0","0","907","0","907","2339","88","2427"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","120 - LUNSFORD","00","Local","1","0","1286","0","1287","3191","76","3267"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","121 - TOWN HALL","00","Local","2","0","789","0","791","1776","83","1859"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","122 - HUTCHISON FARM","00","Local","0","0","1298","0","1298","3283","111","3394"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","123 - CARDINAL RIDGE","00","Local","0","0","814","0","814","1722","44","1766"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","124 - LIBERTY","00","Local","3","0","845","0","848","2362","94","2456"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","125 - ROCK RIDGE","00","Local","1","0","965","0","966","2514","64","2578"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","126-GOSHEN POST","00","Local","1","0","1164","0","1165","2966","120","3086"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","207 - RIVER BEND","00","Local","1","0","912","0","913","1742","52","1794"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","208 - ALGONKIAN","00","Local","1","0","876","0","877","1803","81","1884"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","209 - POTOMAC FALLS","00","Local","3","0","1254","0","1257","2699","155","2854"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","210 - CASCADES","00","Local","2","0","1331","0","1333","3373","172","3545"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","213 - COUNTRYSIDE","00","Local","1","0","459","0","460","1141","58","1199"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","214 - SUGARLAND NORTH","00","Local","2","0","1592","0","1594","3376","107","3483"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","215 - SUGARLAND SOUTH","00","Local","1","0","1308","0","1309","3005","110","3115"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","216 - LOWES ISLAND","00","Local","1","0","1206","0","1207","2603","85","2688"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","217 - SOUTH BANK","00","Local","2","0","1421","0","1423","3144","102","3246"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","218 - UNIVERSITY CENTER","00","Local","1","0","792","0","793","2398","194","2592"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","219 - GALILEE CHURCH","00","Local","1","0","933","0","934","2380","131","2511"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","301 - PURCELLVILLE","00","Local","1","0","1628","0","1629","3269","93","3362"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","302 - ROUND HILL","00","Local","0","0","1378","0","1378","2747","94","2841"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","303 - HILLSBORO","00","Local","4","0","1259","0","1263","2503","132","2635"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","305 - PHILOMONT","00","Local","0","0","650","0","650","1166","35","1201"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","307 - MIDDLEBURG","00","Local","0","0","659","0","659","1323","53","1376"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","308 - ST LOUIS","00","Local","1","0","732","0","733","1404","52","1456"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","309 - ALDIE","00","Local","1","0","522","0","523","1008","45","1053"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","310 - MOUNTAIN VIEW","00","Local","3","0","1617","0","1620","3632","151","3783"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","311 - ROUND HILL ELEMENTARY","00","Local","7","0","1403","0","1410","2854","83","2937"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","312 - BRIAR WOODS","00","Local","1","0","1388","0","1389","3094","129","3223"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","313 - PINEBROOK","00","Local","3","0","1397","0","1400","3283","66","3349"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","314 - LEGACY","00","Local","0","0","1114","0","1114","2715","112","2827"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","315 - FIREHOUSE","00","Local","0","0","485","0","485","914","25","939"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","316 - CREIGHTON'S CORNER","00","Local","2","0","1412","0","1414","3298","213","3511"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","318 - MADISON'S TRUST","00","Local","1","0","1527","0","1528","3727","81","3808"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","319 - JOHN CHAMPE","00","Local","3","0","1610","0","1613","4221","105","4326"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","320 - STONE HILL","00","Local","1","0","1424","0","1425","3634","165","3799"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","321 - BRAMBLETON MIDDLE","00","Local","1","0","819","0","820","1897","67","1964"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","322-BUFFALO TRAIL","00","Local","0","0","886","0","886","2131","24","2155"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","401 - WEST LOVETTSVILLE","00","Local","4","0","1779","0","1783","3472","128","3600"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","402 - WATERFORD","00","Local","1","0","1561","0","1562","3002","89","3091"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","403 - LUCKETTS","00","Local","0","0","1641","0","1641","3578","126","3704"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","407 - HARPER PARK","00","Local","4","0","836","0","840","1938","62","2000"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","408 - EVERGREEN","00","Local","0","0","1467","0","1467","3458","127","3585"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","409 - CLARKES GAP","00","Local","3","0","1539","0","1542","3097","91","3188"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","411 - EAST LOVETTSVILLE","00","Local","0","0","1231","0","1231","2304","69","2373"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","413 - TUSCARORA","00","Local","0","0","65","0","65","142","14","156"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","414 - RED ROCK","00","Local","0","0","752","0","752","1684","55","1739"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","416 - HAMILTON","00","Local","1","0","1917","0","1918","3426","106","3532"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","420 - RIVER CREEK","00","Local","0","0","1253","0","1253","2795","121","2916"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","421 - BETWEEN THE HILLS","00","Local","0","0","180","0","180","331","30","361"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","422 - SYCOLIN CREEK","00","Local","1","0","1070","0","1071","2266","82","2348"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","501 - WEST LEESBURG","00","Local","1","0","1427","0","1428","2890","119","3009"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","502 - EAST LEESBURG","00","Local","3","0","1265","0","1268","3411","233","3644"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","503 - DRY MILL","00","Local","1","0","737","0","738","1437","48","1485"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","504 - SMARTS MILL","00","Local","5","0","1493","0","1498","3203","134","3337"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","505 - COOL SPRING","00","Local","2","0","0","0","2","3080","103","3183"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","505 - COOL SPRING","00","Local","2","0","1533","0","1535","3080","103","3183"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","506 - BRANDON PARK","00","Local","0","0","711","0","711","1913","140","2053"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","507 - GREENWAY","00","Local","0","0","758","0","758","1538","103","1641"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","508 - BALLS BLUFF","00","Local","1","0","1315","0","1316","2895","115","3010"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","509 - TOLBERT","00","Local","1","0","1460","0","1461","3544","176","3720"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","510 - HERITAGE","00","Local","1","0","830","0","831","1840","67","1907"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","615 - HILLSIDE","00","Local","1","0","1221","0","1222","2702","93","2795"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","616 - EAGLE RIDGE","00","Local","1","0","1339","0","1340","2972","90","3062"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","617 - OAK GROVE","00","Local","1","0","405","0","406","1247","68","1315"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","619 - RIDGETOP","00","Local","3","0","448","0","451","1709","169","1878"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","620 - RUSSELL BRANCH","00","Local","3","0","1604","0","1607","3355","132","3487"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","621 - DOMINION TRAIL","00","Local","2","0","1575","0","1577","3598","119","3717"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","622 - FARMWELL STATION","00","Local","0","0","1409","0","1409","3430","140","3570"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","623 - WELLER","00","Local","3","0","1888","0","1891","3998","89","4087"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","625 - MILL RUN","00","Local","0","0","614","0","614","1312","30","1342"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","626 - ASHBY PONDS","00","Local","0","0","931","0","931","1514","19","1533"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","627 - ASHBROOK","00","Local","0","0","377","0","377","1118","102","1220"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","628 - MOOREFIELD STATION","00","Local","0","0","1141","0","1141","3941","234","4175"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","629 - DISCOVERY","00","Local","1","0","277","0","278","891","63","954"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","701 - SULLY","00","Local","3","0","1018","0","1021","2756","114","2870"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","702 - PARK VIEW","00","Local","0","0","903","0","903","2468","82","2550"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","703 - ROLLING RIDGE","00","Local","4","0","1059","0","1063","2848","137","2985"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","705 - FOREST GROVE","00","Local","2","0","1289","0","1291","3504","159","3663"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","707 - CLAUDE MOORE PARK","00","Local","0","0","853","0","853","2306","118","2424"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","708 - SENECA","00","Local","0","0","1013","0","1013","2623","79","2702"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","709 - MIRROR RIDGE","00","Local","2","0","1075","0","1077","2835","107","2942"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","710 - STERLING","00","Local","1","0","810","0","811","2330","101","2431"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","808 - STONE BRIDGE","00","Local","1","0","1591","0","1592","3451","110","3561"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","810 - CEDAR LANE","00","Local","0","0","1270","0","1270","2892","141","3033"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","813 - SELDENS LANDING","00","Local","5","0","886","0","891","2450","146","2596"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","814 - NEWTON - LEE","00","Local","1","0","1348","0","1349","3175","114","3289"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","815 - BELMONT RIDGE","00","Local","2","0","1499","0","1501","3504","72","3576"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","817 - SANDERS CORNER","00","Local","1","0","1704","0","1705","3692","147","3839"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","818 - BROAD RUN","00","Local","0","0","1026","0","1026","2426","91","2517"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","819 - HERITAGE CHURCH","00","Local","1","0","1035","0","1036","2252","78","2330"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","820 - BELMONT STATION","00","Local","1","0","1106","0","1107","2681","88","2769"
"2019 November General","2019-11-05 00:00:00","LOUDOUN COUNTY","822 - RIVERSIDE","00","Local","0","0","916","0","916","1979","53","2032"
"2019 November General","2019-11-05 00:00:00","LOUISA COUNTY","##Central Absentee","00","Local","0","2","0","1","2","0","0","0"
"2019 November General","2019-11-05 00:00:00","LOUISA COUNTY","##Central Absentee","00","Local","0","151","0","1","151","0","0","0"
"2019 November General","2019-11-05 00:00:00","LOUISA COUNTY","##Central Absentee","00","Local","0","639","0","8","639","0","0","0"
"2019 November General","2019-11-05 00:00:00","LOUISA COUNTY","##Central Absentee","00","Local","0","788","0","8","788","0","0","0"
"2019 November General","2019-11-05 00:00:00","LOUISA COUNTY","##Central Absentee","00","Local","0","790","0","9","790","0","0","0"
"2019 November General","2019-11-05 00:00:00","LOUISA COUNTY","101 - ZION","00","Local","0","0","1408","1","1408","2799","73","2872"
"2019 November General","2019-11-05 00:00:00","LOUISA COUNTY","102 - MECHANICSVILLE","00","Local","0","0","662","0","662","1448","39","1487"
"2019 November General","2019-11-05 00:00:00","LOUISA COUNTY","201 - LOUISA #1","00","Local","1","0","845","4","846","1703","53","1756"
"2019 November General","2019-11-05 00:00:00","LOUISA COUNTY","202 - LOUISA #2","00","Local","3","0","728","7","731","1583","27","1610"
"2019 November General","2019-11-05 00:00:00","LOUISA COUNTY","301 - PATRICK HENRY NO 1","00","Local","1","0","0","0","1","2981","81","3062"
"2019 November General","2019-11-05 00:00:00","LOUISA COUNTY","301 - PATRICK HENRY NO 1","00","Local","1","0","1429","11","1430","2981","81","3062"
"2019 November General","2019-11-05 00:00:00","LOUISA COUNTY","302 - PATRICK HENRY #2","00","Local","1","0","385","0","386","773","31","804"
"2019 November General","2019-11-05 00:00:00","LOUISA COUNTY","401 - MINERAL","00","Local","0","0","1307","0","1307","2770","79","2849"
"2019 November General","2019-11-05 00:00:00","LOUISA COUNTY","402 - YANCEYVILLE","00","Local","0","0","6","0","6","815","25","840"
"2019 November General","2019-11-05 00:00:00","LOUISA COUNTY","402 - YANCEYVILLE","00","Local","0","0","391","0","391","815","25","840"
"2019 November General","2019-11-05 00:00:00","LOUISA COUNTY","501 - FREDERICKS HALL","00","Local","0","0","428","0","428","938","27","965"
"2019 November General","2019-11-05 00:00:00","LOUISA COUNTY","502 - CUCKOO","00","Local","0","0","631","1","631","1301","47","1348"
"2019 November General","2019-11-05 00:00:00","LOUISA COUNTY","503 - ELK CREEK","00","Local","0","0","167","3","167","1067","30","1097"
"2019 November General","2019-11-05 00:00:00","LOUISA COUNTY","503 - ELK CREEK","00","Local","0","0","416","3","416","1067","30","1097"
"2019 November General","2019-11-05 00:00:00","LOUISA COUNTY","601 - BUMPASS","00","Local","1","0","746","3","747","1415","47","1462"
"2019 November General","2019-11-05 00:00:00","LOUISA COUNTY","602 - LOCUST CREEK","00","Local","1","0","934","10","935","1760","38","1798"
"2019 November General","2019-11-05 00:00:00","LOUISA COUNTY","701 - SHELTONS MILL","00","Local","1","0","6","0","7","1839","51","1890"
"2019 November General","2019-11-05 00:00:00","LOUISA COUNTY","701 - SHELTONS MILL","00","Local","1","0","886","1","887","1839","51","1890"
"2019 November General","2019-11-05 00:00:00","LOUISA COUNTY","702 - SOUTH ANNA","00","Local","0","0","26","0","26","1432","29","1461"
"2019 November General","2019-11-05 00:00:00","LOUISA COUNTY","702 - SOUTH ANNA","00","Local","0","0","126","0","126","1432","29","1461"
"2019 November General","2019-11-05 00:00:00","LOUISA COUNTY","702 - SOUTH ANNA","00","Local","0","0","565","0","565","1432","29","1461"
"2019 November General","2019-11-05 00:00:00","LUNENBURG COUNTY","##Central Absentee","00","Local","0","91","0","0","91","0","0","0"
"2019 November General","2019-11-05 00:00:00","LUNENBURG COUNTY","##Central Absentee","00","Local","0","160","0","0","160","0","0","0"
"2019 November General","2019-11-05 00:00:00","LUNENBURG COUNTY","##Central Absentee","00","Local","0","251","0","0","251","0","0","0"
"2019 November General","2019-11-05 00:00:00","LUNENBURG COUNTY","101 - PLYMOUTH","00","Local","0","0","403","0","403","938","40","978"
"2019 November General","2019-11-05 00:00:00","LUNENBURG COUNTY","201 - BROWNS STORE","00","Local","0","0","121","0","121","824","18","842"
"2019 November General","2019-11-05 00:00:00","LUNENBURG COUNTY","201 - BROWNS STORE","00","Local","0","0","292","4","292","824","18","842"
"2019 November General","2019-11-05 00:00:00","LUNENBURG COUNTY","301 - ROSEBUD","00","Local","0","0","46","1","46","561","21","582"
"2019 November General","2019-11-05 00:00:00","LUNENBURG COUNTY","301 - ROSEBUD","00","Local","0","0","243","0","243","561","21","582"
"2019 November General","2019-11-05 00:00:00","LUNENBURG COUNTY","302 - FLAT ROCK","00","Local","0","0","13","0","13","669","18","687"
"2019 November General","2019-11-05 00:00:00","LUNENBURG COUNTY","302 - FLAT ROCK","00","Local","0","0","244","0","244","669","18","687"
"2019 November General","2019-11-05 00:00:00","LUNENBURG COUNTY","401 - ARROWHEAD GUN CLUB","00","Local","0","0","196","2","196","365","16","381"
"2019 November General","2019-11-05 00:00:00","LUNENBURG COUNTY","402 - PLEASANT GROVE","00","Local","0","0","329","0","329","804","31","835"
"2019 November General","2019-11-05 00:00:00","LUNENBURG COUNTY","501 - REEDY CREEK","00","Local","0","0","254","2","254","557","22","579"
"2019 November General","2019-11-05 00:00:00","LUNENBURG COUNTY","502 - PEOPLES COMMUNITY CENTER","00","Local","0","0","71","0","71","670","11","681"
"2019 November General","2019-11-05 00:00:00","LUNENBURG COUNTY","502 - PEOPLES COMMUNITY CENTER","00","Local","0","0","247","0","247","670","11","681"
"2019 November General","2019-11-05 00:00:00","LUNENBURG COUNTY","601 - HOUNDS CREEK","00","Local","0","0","476","0","476","1044","33","1077"
"2019 November General","2019-11-05 00:00:00","LUNENBURG COUNTY","701 - MEHERRIN FIRE DEPARTMENT","00","Local","0","0","200","1","200","501","15","516"
"2019 November General","2019-11-05 00:00:00","LUNENBURG COUNTY","702 - VICTORIA PUBLIC LIBRARY","00","Local","0","0","68","0","68","612","21","633"
